timestamp,load_kW,hour,dayofweek,is_weekend
2023-07-18 02:00:00,24.826216645778384,2,1,0
2023-07-18 03:00:00,25.868255560745897,3,1,0
2023-07-18 04:00:00,41.899958311541525,4,1,0
2023-07-18 05:00:00,26.915810488997614,5,1,0
2023-07-18 06:00:00,16.672888509352696,6,1,0
2023-07-18 07:00:00,24.12063003285468,7,1,0
2023-07-18 08:00:00,15.659625956264044,8,1,0
2023-07-18 09:00:00,27.737598934932876,9,1,0
2023-07-18 10:00:00,30.859723039072488,10,1,0
2023-07-18 11:00:00,33.03872468349167,11,1,0
2023-07-18 12:00:00,30.02785739100104,12,1,0
2023-07-18 13:00:00,40.1300266245282,13,1,0
2023-07-18 14:00:00,36.58471907632806,14,1,0
2023-07-18 15:00:00,44.342785442317286,15,1,0
2023-07-18 16:00:00,53.13744656154321,16,1,0
2023-07-18 17:00:00,53.47239702968974,17,1,0
2023-07-18 18:00:00,50.075914712702165,18,1,0
2023-07-18 19:00:00,44.61485451472181,19,1,0
2023-07-18 20:00:00,51.21831961763755,20,1,0
2023-07-18 21:00:00,45.70350790628834,21,1,0
2023-07-18 22:00:00,30.898422008847884,22,1,0
2023-07-18 23:00:00,42.79543480812041,23,1,0
2023-07-19 00:00:00,34.87883583065154,0,2,0
2023-07-19 01:00:00,37.12997056337755,1,2,0
2023-07-19 02:00:00,22.023647405785976,2,2,0
2023-07-19 03:00:00,10.0,3,2,0
2023-07-19 04:00:00,23.405038234959346,4,2,0
2023-07-19 05:00:00,21.96893098907384,5,2,0
2023-07-19 06:00:00,11.54664186196774,6,2,0
2023-07-19 07:00:00,15.618614876330945,7,2,0
2023-07-19 08:00:00,35.78570766183293,8,2,0
2023-07-19 09:00:00,22.86534521143277,9,2,0
2023-07-19 10:00:00,31.15479488188108,10,2,0
2023-07-19 11:00:00,27.86441518662027,11,2,0
2023-07-19 12:00:00,24.548485505734217,12,2,0
2023-07-19 13:00:00,38.03099444255828,13,2,0
2023-07-19 14:00:00,41.17197719856947,14,2,0
2023-07-19 15:00:00,43.60721052445635,15,2,0
2023-07-19 16:00:00,47.41717687923462,16,2,0
2023-07-19 17:00:00,50.81022875256421,17,2,0
2023-07-19 18:00:00,49.249415243730965,18,2,0
2023-07-19 19:00:00,43.16885655459921,19,2,0
2023-07-19 20:00:00,50.42130501457628,20,2,0
2023-07-19 21:00:00,35.8597429411861,21,2,0
2023-07-19 22:00:00,32.248212713579,22,2,0
2023-07-19 23:00:00,42.57818815004566,23,2,0
2023-07-20 00:00:00,37.535101360676784,0,3,0
2023-07-20 01:00:00,30.83073749809201,1,3,0
2023-07-20 02:00:00,20.52275747622464,2,3,0
2023-07-20 03:00:00,20.85384357883141,3,3,0
2023-07-20 04:00:00,20.6958852048009,4,3,0
2023-07-20 05:00:00,12.531642762793409,5,3,0
2023-07-20 06:00:00,16.304856709883836,6,3,0
2023-07-20 07:00:00,23.772764296547372,7,3,0
2023-07-20 08:00:00,29.146145764679503,8,3,0
2023-07-20 09:00:00,22.296224518909035,9,3,0
2023-07-20 10:00:00,31.28244177158049,10,3,0
2023-07-20 11:00:00,21.54741397052485,11,3,0
2023-07-20 12:00:00,38.29725620556806,12,3,0
2023-07-20 13:00:00,34.86254360290041,13,3,0
2023-07-20 14:00:00,44.03672808353985,14,3,0
2023-07-20 15:00:00,44.36783962659967,15,3,0
2023-07-20 16:00:00,54.592451105685754,16,3,0
2023-07-20 17:00:00,45.11670915263643,17,3,0
2023-07-20 18:00:00,53.13803148780916,18,3,0
2023-07-20 19:00:00,48.09135007785336,19,3,0
2023-07-20 20:00:00,47.198853666718264,20,3,0
2023-07-20 21:00:00,44.687332252002165,21,3,0
2023-07-20 22:00:00,38.27163447752943,22,3,0
2023-07-20 23:00:00,38.81179084700446,23,3,0
2023-07-21 00:00:00,34.686758889390894,0,4,0
2023-07-21 01:00:00,32.32391556549584,1,4,0
2023-07-21 02:00:00,27.92252572846431,2,4,0
2023-07-21 03:00:00,28.383371030262968,3,4,0
2023-07-21 04:00:00,26.627162023470262,4,4,0
2023-07-21 05:00:00,15.257995996524969,5,4,0
2023-07-21 06:00:00,24.343862502953854,6,4,0
2023-07-21 07:00:00,14.579430470114705,7,4,0
2023-07-21 08:00:00,24.9488983839221,8,4,0
2023-07-21 09:00:00,27.49209220571613,9,4,0
2023-07-21 10:00:00,17.94341554168748,10,4,0
2023-07-21 11:00:00,31.58261055610924,11,4,0
2023-07-21 12:00:00,32.65751943319842,12,4,0
2023-07-21 13:00:00,35.08845938686094,13,4,0
2023-07-21 14:00:00,49.25426165349503,14,4,0
2023-07-21 15:00:00,42.33820601461112,15,4,0
2023-07-21 16:00:00,43.95849641117633,16,4,0
2023-07-21 17:00:00,49.86736209436149,17,4,0
2023-07-21 18:00:00,53.42794873149208,18,4,0
2023-07-21 19:00:00,48.78064446428539,19,4,0
2023-07-21 20:00:00,53.82223378511284,20,4,0
2023-07-21 21:00:00,48.26148002761867,21,4,0
2023-07-21 22:00:00,31.60894340134285,22,4,0
2023-07-21 23:00:00,36.23495085900278,23,4,0
2023-07-22 00:00:00,32.190789503241504,0,5,1
2023-07-22 01:00:00,33.5145190906093,1,5,1
2023-07-22 02:00:00,14.37591471812944,2,5,1
2023-07-22 03:00:00,37.1384468257904,3,5,1
2023-07-22 04:00:00,24.66474941770447,4,5,1
2023-07-22 05:00:00,21.25549662525243,5,5,1
2023-07-22 06:00:00,25.90783858209573,6,5,1
2023-07-22 07:00:00,32.2293828697271,7,5,1
2023-07-22 08:00:00,26.36335216617544,8,5,1
2023-07-22 09:00:00,29.13746376455989,9,5,1
2023-07-22 10:00:00,28.15345012232191,10,5,1
2023-07-22 11:00:00,30.410085556627447,11,5,1
2023-07-22 12:00:00,32.6210227799755,12,5,1
2023-07-22 13:00:00,34.7517257179651,13,5,1
2023-07-22 14:00:00,39.06492950150251,14,5,1
2023-07-22 15:00:00,38.853821896083296,15,5,1
2023-07-22 16:00:00,47.61102380334146,16,5,1
2023-07-22 17:00:00,41.06554950820409,17,5,1
2023-07-22 18:00:00,50.954582620718554,18,5,1
2023-07-22 19:00:00,49.30723435412432,19,5,1
2023-07-22 20:00:00,48.72505754870002,20,5,1
2023-07-22 21:00:00,42.99594386769825,21,5,1
2023-07-22 22:00:00,57.88430185090252,22,5,1
2023-07-22 23:00:00,45.68286517743938,23,5,1
2023-07-23 00:00:00,28.777287499576385,0,6,1
2023-07-23 01:00:00,32.28205476059668,1,6,1
2023-07-23 02:00:00,24.45996928531338,2,6,1
2023-07-23 03:00:00,19.320999648664717,3,6,1
2023-07-23 04:00:00,15.309258587613746,4,6,1
2023-07-23 05:00:00,22.672196059460244,5,6,1
2023-07-23 06:00:00,16.59309882465213,6,6,1
2023-07-23 07:00:00,25.350242725789997,7,6,1
2023-07-23 08:00:00,26.978530015885617,8,6,1
2023-07-23 09:00:00,31.26297020825903,9,6,1
2023-07-23 10:00:00,23.238066169629484,10,6,1
2023-07-23 11:00:00,33.49454237692224,11,6,1
2023-07-23 12:00:00,38.16227108321151,12,6,1
2023-07-23 13:00:00,36.511394801017985,13,6,1
2023-07-23 14:00:00,38.64114021303563,14,6,1
2023-07-23 15:00:00,53.65420504667808,15,6,1
2023-07-23 16:00:00,49.12786043542685,16,6,1
2023-07-23 17:00:00,52.66872614789472,17,6,1
2023-07-23 18:00:00,45.88961994086037,18,6,1
2023-07-23 19:00:00,43.392465061725055,19,6,1
2023-07-23 20:00:00,45.143132184306026,20,6,1
2023-07-23 21:00:00,44.986494780848226,21,6,1
2023-07-23 22:00:00,37.17889996591325,22,6,1
2023-07-23 23:00:00,38.8330616332859,23,6,1
2023-07-24 00:00:00,26.5574740596575,0,0,0
2023-07-24 01:00:00,25.517477211112823,1,0,0
2023-07-24 02:00:00,30.854556241384376,2,0,0
2023-07-24 03:00:00,27.41235088359126,3,0,0
2023-07-24 04:00:00,20.05023511629909,4,0,0
2023-07-24 05:00:00,15.42229106027921,5,0,0
2023-07-24 06:00:00,14.862982242369943,6,0,0
2023-07-24 07:00:00,18.644771375957404,7,0,0
2023-07-24 08:00:00,25.23221140145988,8,0,0
2023-07-24 09:00:00,29.03462673892341,9,0,0
2023-07-24 10:00:00,25.017341322590156,10,0,0
2023-07-24 11:00:00,25.350252193538267,11,0,0
2023-07-24 12:00:00,36.33921818933167,12,0,0
2023-07-24 13:00:00,34.76461082340857,13,0,0
2023-07-24 14:00:00,39.90873680569399,14,0,0
2023-07-24 15:00:00,52.2329821699834,15,0,0
2023-07-24 16:00:00,52.125958199595416,16,0,0
2023-07-24 17:00:00,50.27875895559328,17,0,0
2023-07-24 18:00:00,43.64040499443639,18,0,0
2023-07-24 19:00:00,50.54587023168932,19,0,0
2023-07-24 20:00:00,53.303667510704216,20,0,0
2023-07-24 21:00:00,43.72843338897054,21,0,0
2023-07-24 22:00:00,49.25557044993357,22,0,0
2023-07-24 23:00:00,45.346012124128855,23,0,0
2023-07-25 00:00:00,43.31866416071737,0,1,0
2023-07-25 01:00:00,32.64392995611895,1,1,0
2023-07-25 02:00:00,30.436958499030062,2,1,0
2023-07-25 03:00:00,31.464334723857235,3,1,0
2023-07-25 04:00:00,24.246588628578294,4,1,0
2023-07-25 05:00:00,18.00494206671291,5,1,0
2023-07-25 06:00:00,17.757285817360692,6,1,0
2023-07-25 07:00:00,21.70388737453267,7,1,0
2023-07-25 08:00:00,15.55681183350233,8,1,0
2023-07-25 09:00:00,23.677103705380823,9,1,0
2023-07-25 10:00:00,32.98273559115127,10,1,0
2023-07-25 11:00:00,20.161445067635785,11,1,0
2023-07-25 12:00:00,42.672410508972575,12,1,0
2023-07-25 13:00:00,44.49415677005361,13,1,0
2023-07-25 14:00:00,40.201176920847615,14,1,0
2023-07-25 15:00:00,48.32355585715726,15,1,0
2023-07-25 16:00:00,48.00611969129821,16,1,0
2023-07-25 17:00:00,55.63883923652944,17,1,0
2023-07-25 18:00:00,54.91341571384971,18,1,0
2023-07-25 19:00:00,42.48853377842098,19,1,0
2023-07-25 20:00:00,50.926693124087464,20,1,0
2023-07-25 21:00:00,44.57846244958198,21,1,0
2023-07-25 22:00:00,42.9141628525905,22,1,0
2023-07-25 23:00:00,35.241426171688744,23,1,0
2023-07-26 00:00:00,43.74068534560418,0,2,0
2023-07-26 01:00:00,36.31802342297507,1,2,0
2023-07-26 02:00:00,23.801144180135164,2,2,0
2023-07-26 03:00:00,17.720345247650624,3,2,0
2023-07-26 04:00:00,20.08125578834418,4,2,0
2023-07-26 05:00:00,22.683625836120505,5,2,0
2023-07-26 06:00:00,21.201029219731115,6,2,0
2023-07-26 07:00:00,26.77677672950519,7,2,0
2023-07-26 08:00:00,25.959217554137684,8,2,0
2023-07-26 09:00:00,29.24124341096632,9,2,0
2023-07-26 10:00:00,29.134277003052187,10,2,0
2023-07-26 11:00:00,24.171220672407237,11,2,0
2023-07-26 12:00:00,34.021507344265494,12,2,0
2023-07-26 13:00:00,44.18273437608114,13,2,0
2023-07-26 14:00:00,42.24238535737677,14,2,0
2023-07-26 15:00:00,48.122053560916946,15,2,0
2023-07-26 16:00:00,46.39663948053592,16,2,0
2023-07-26 17:00:00,44.3398281516268,17,2,0
2023-07-26 18:00:00,49.38327967976944,18,2,0
2023-07-26 19:00:00,51.034124609499294,19,2,0
2023-07-26 20:00:00,44.711942459459365,20,2,0
2023-07-26 21:00:00,44.42804549351487,21,2,0
2023-07-26 22:00:00,37.80268379007008,22,2,0
2023-07-26 23:00:00,22.23925513217915,23,2,0
2023-07-27 00:00:00,33.52772121205983,0,3,0
2023-07-27 01:00:00,38.381492049093104,1,3,0
2023-07-27 02:00:00,35.14373925270454,2,3,0
2023-07-27 03:00:00,23.98816845859307,3,3,0
2023-07-27 04:00:00,16.96737528049667,4,3,0
2023-07-27 05:00:00,10.081623216997288,5,3,0
2023-07-27 06:00:00,12.639814634866042,6,3,0
2023-07-27 07:00:00,13.641938481170676,7,3,0
2023-07-27 08:00:00,28.90196708054095,8,3,0
2023-07-27 09:00:00,24.972521218336517,9,3,0
2023-07-27 10:00:00,29.448022620459938,10,3,0
2023-07-27 11:00:00,20.015609278786556,11,3,0
2023-07-27 12:00:00,29.010167853913693,12,3,0
2023-07-27 13:00:00,43.31768455876925,13,3,0
2023-07-27 14:00:00,43.93387056191293,14,3,0
2023-07-27 15:00:00,44.87057532437023,15,3,0
2023-07-27 16:00:00,50.814592849767195,16,3,0
2023-07-27 17:00:00,57.6678764250151,17,3,0
2023-07-27 18:00:00,48.89478768231475,18,3,0
2023-07-27 19:00:00,49.83573640762637,19,3,0
2023-07-27 20:00:00,48.95336565042311,20,3,0
2023-07-27 21:00:00,57.567149894168175,21,3,0
2023-07-27 22:00:00,32.00321867790487,22,3,0
2023-07-27 23:00:00,42.29840075048186,23,3,0
2023-07-28 00:00:00,34.42598875620468,0,4,0
2023-07-28 01:00:00,33.95157295438309,1,4,0
2023-07-28 02:00:00,24.213137230026376,2,4,0
2023-07-28 03:00:00,24.148573127909536,3,4,0
2023-07-28 04:00:00,25.566671840560897,4,4,0
2023-07-28 05:00:00,36.07566361088318,5,4,0
2023-07-28 06:00:00,24.040180947010356,6,4,0
2023-07-28 07:00:00,16.27078461551143,7,4,0
2023-07-28 08:00:00,19.890820533119907,8,4,0
2023-07-28 09:00:00,22.126327740282516,9,4,0
2023-07-28 10:00:00,18.521784136849924,10,4,0
2023-07-28 11:00:00,29.467263364955,11,4,0
2023-07-28 12:00:00,38.66414540910873,12,4,0
2023-07-28 13:00:00,32.511125081153835,13,4,0
2023-07-28 14:00:00,47.74241325525296,14,4,0
2023-07-28 15:00:00,48.0454758232199,15,4,0
2023-07-28 16:00:00,44.31921444691139,16,4,0
2023-07-28 17:00:00,48.78123920764679,17,4,0
2023-07-28 18:00:00,50.968932834756075,18,4,0
2023-07-28 19:00:00,53.15662646186536,19,4,0
2023-07-28 20:00:00,48.03429933125731,20,4,0
2023-07-28 21:00:00,44.418185132993294,21,4,0
2023-07-28 22:00:00,42.8830453522583,22,4,0
2023-07-28 23:00:00,36.3234678868263,23,4,0
2023-07-29 00:00:00,24.476252471404926,0,5,1
2023-07-29 01:00:00,41.32860387613584,1,5,1
2023-07-29 02:00:00,28.276624995997008,2,5,1
2023-07-29 03:00:00,26.38413460781447,3,5,1
2023-07-29 04:00:00,21.720080193848876,4,5,1
2023-07-29 05:00:00,16.835528602041034,5,5,1
2023-07-29 06:00:00,19.070377595256147,6,5,1
2023-07-29 07:00:00,12.514138794692418,7,5,1
2023-07-29 08:00:00,33.395051433499944,8,5,1
2023-07-29 09:00:00,18.22083829008981,9,5,1
2023-07-29 10:00:00,22.340168580764104,10,5,1
2023-07-29 11:00:00,28.916418301530182,11,5,1
2023-07-29 12:00:00,41.44037862426189,12,5,1
2023-07-29 13:00:00,38.95483067285108,13,5,1
2023-07-29 14:00:00,36.31932101984769,14,5,1
2023-07-29 15:00:00,51.87829352158491,15,5,1
2023-07-29 16:00:00,51.64538419069399,16,5,1
2023-07-29 17:00:00,52.18106218041829,17,5,1
2023-07-29 18:00:00,53.5786712058542,18,5,1
2023-07-29 19:00:00,61.46069689724828,19,5,1
2023-07-29 20:00:00,58.915855531947145,20,5,1
2023-07-29 21:00:00,42.173025002781735,21,5,1
2023-07-29 22:00:00,50.61942496405576,22,5,1
2023-07-29 23:00:00,40.79812662533232,23,5,1
2023-07-30 00:00:00,37.495479080688746,0,6,1
2023-07-30 01:00:00,22.656360165245545,1,6,1
2023-07-30 02:00:00,26.64807117305902,2,6,1
2023-07-30 03:00:00,20.32928033051896,3,6,1
2023-07-30 04:00:00,26.14991301769997,4,6,1
2023-07-30 05:00:00,25.866515107678,5,6,1
2023-07-30 06:00:00,10.0,6,6,1
2023-07-30 07:00:00,20.400938285642624,7,6,1
2023-07-30 08:00:00,27.618926467204684,8,6,1
2023-07-30 09:00:00,23.46000347063456,9,6,1
2023-07-30 10:00:00,31.14531822501182,10,6,1
2023-07-30 11:00:00,32.873541661597606,11,6,1
2023-07-30 12:00:00,36.70830115976313,12,6,1
2023-07-30 13:00:00,37.52571078619633,13,6,1
2023-07-30 14:00:00,36.41709597932145,14,6,1
2023-07-30 15:00:00,39.99895098067307,15,6,1
2023-07-30 16:00:00,51.537143629043165,16,6,1
2023-07-30 17:00:00,49.58617867193044,17,6,1
2023-07-30 18:00:00,49.30743877696388,18,6,1
2023-07-30 19:00:00,47.36943718272426,19,6,1
2023-07-30 20:00:00,46.464436829362825,20,6,1
2023-07-30 21:00:00,50.84116069023891,21,6,1
2023-07-30 22:00:00,40.82377959065987,22,6,1
2023-07-30 23:00:00,58.60679496862937,23,6,1
2023-07-31 00:00:00,38.71825887770087,0,0,0
2023-07-31 01:00:00,30.0933310041386,1,0,0
2023-07-31 02:00:00,31.26231040916897,2,0,0
2023-07-31 03:00:00,32.43128981419934,3,0,0
2023-07-31 04:00:00,21.906816156480883,4,0,0
2023-07-31 05:00:00,21.9570309712576,5,0,0
2023-07-31 06:00:00,14.105382543508371,6,0,0
2023-07-31 07:00:00,19.412765343909175,7,0,0
2023-07-31 08:00:00,25.057249169276428,8,0,0
2023-07-31 09:00:00,16.616529612995574,9,0,0
2023-07-31 10:00:00,28.504225465578543,10,0,0
2023-07-31 11:00:00,31.621669686686214,11,0,0
2023-07-31 12:00:00,35.2064372779372,12,0,0
2023-07-31 13:00:00,44.06808016982903,13,0,0
2023-07-31 14:00:00,44.17219257424261,14,0,0
2023-07-31 15:00:00,52.996961209580434,15,0,0
2023-07-31 16:00:00,43.0224334787964,16,0,0
2023-07-31 17:00:00,50.16851023042776,17,0,0
2023-07-31 18:00:00,50.42233393194974,18,0,0
2023-07-31 19:00:00,44.14261492556062,19,0,0
2023-07-31 20:00:00,52.77185606722331,20,0,0
2023-07-31 21:00:00,57.2299682470623,21,0,0
2023-07-31 22:00:00,42.414969627580845,22,0,0
2023-07-31 23:00:00,41.407391117906656,23,0,0
2023-08-01 00:00:00,35.42259237907663,0,1,0
2023-08-01 01:00:00,27.54979097392631,1,1,0
2023-08-01 02:00:00,18.39619861098992,2,1,0
2023-08-01 03:00:00,20.86453086672496,3,1,0
2023-08-01 04:00:00,15.049827038474763,4,1,0
2023-08-01 05:00:00,29.03162299595957,5,1,0
2023-08-01 06:00:00,19.42445153038381,6,1,0
2023-08-01 07:00:00,18.78151596042812,7,1,0
2023-08-01 08:00:00,26.455388067172457,8,1,0
2023-08-01 09:00:00,18.784642767922342,9,1,0
2023-08-01 10:00:00,23.66567980997724,10,1,0
2023-08-01 11:00:00,31.458075669705295,11,1,0
2023-08-01 12:00:00,40.1438449571174,12,1,0
2023-08-01 13:00:00,41.390710902381755,13,1,0
2023-08-01 14:00:00,43.74162571257941,14,1,0
2023-08-01 15:00:00,45.99719039397829,15,1,0
2023-08-01 16:00:00,49.991560334400454,16,1,0
2023-08-01 17:00:00,50.4971519199823,17,1,0
2023-08-01 18:00:00,44.85013862611533,18,1,0
2023-08-01 19:00:00,49.71928350250178,19,1,0
2023-08-01 20:00:00,42.621937762177815,20,1,0
2023-08-01 21:00:00,46.01201443230233,21,1,0
2023-08-01 22:00:00,40.09676029255879,22,1,0
2023-08-01 23:00:00,51.57919379045212,23,1,0
2023-08-02 00:00:00,34.80052808124144,0,2,0
2023-08-02 01:00:00,24.096516492154244,1,2,0
2023-08-02 02:00:00,26.829098946615375,2,2,0
2023-08-02 03:00:00,26.990192010391223,3,2,0
2023-08-02 04:00:00,30.37643867399604,4,2,0
2023-08-02 05:00:00,17.563850605970384,5,2,0
2023-08-02 06:00:00,12.0878601298818,6,2,0
2023-08-02 07:00:00,24.59529766281888,7,2,0
2023-08-02 08:00:00,15.106625413735168,8,2,0
2023-08-02 09:00:00,22.21262107466436,9,2,0
2023-08-02 10:00:00,26.21189757244503,10,2,0
2023-08-02 11:00:00,30.76954705696165,11,2,0
2023-08-02 12:00:00,38.44582228537168,12,2,0
2023-08-02 13:00:00,35.46411426510588,13,2,0
2023-08-02 14:00:00,41.131353739166194,14,2,0
2023-08-02 15:00:00,45.53524995305127,15,2,0
2023-08-02 16:00:00,48.73837084436052,16,2,0
2023-08-02 17:00:00,49.97802326787564,17,2,0
2023-08-02 18:00:00,52.1800288761129,18,2,0
2023-08-02 19:00:00,53.70808494254472,19,2,0
2023-08-02 20:00:00,49.95355163502142,20,2,0
2023-08-02 21:00:00,47.874529335344306,21,2,0
2023-08-02 22:00:00,34.58888416626761,22,2,0
2023-08-02 23:00:00,39.13342417236622,23,2,0
2023-08-03 00:00:00,37.39753774000804,0,3,0
2023-08-03 01:00:00,34.76242029631444,1,3,0
2023-08-03 02:00:00,24.03824612883103,2,3,0
2023-08-03 03:00:00,21.09820190775856,3,3,0
2023-08-03 04:00:00,19.139115566815427,4,3,0
2023-08-03 05:00:00,23.19318210512069,5,3,0
2023-08-03 06:00:00,25.16940527462104,6,3,0
2023-08-03 07:00:00,18.47381206920597,7,3,0
2023-08-03 08:00:00,26.54943051136867,8,3,0
2023-08-03 09:00:00,25.01079732802476,9,3,0
2023-08-03 10:00:00,26.878571114187817,10,3,0
2023-08-03 11:00:00,30.060793174372343,11,3,0
2023-08-03 12:00:00,38.733056823010784,12,3,0
2023-08-03 13:00:00,40.51017476047316,13,3,0
2023-08-03 14:00:00,53.87912713823819,14,3,0
2023-08-03 15:00:00,41.345478502811595,15,3,0
2023-08-03 16:00:00,50.58088956691646,16,3,0
2023-08-03 17:00:00,46.84288234527846,17,3,0
2023-08-03 18:00:00,45.65356506505678,18,3,0
2023-08-03 19:00:00,49.43455170916116,19,3,0
2023-08-03 20:00:00,48.67714345380176,20,3,0
2023-08-03 21:00:00,60.19746949309868,21,3,0
2023-08-03 22:00:00,41.57927092158399,22,3,0
2023-08-03 23:00:00,33.2313920291144,23,3,0
2023-08-04 00:00:00,36.36505358747193,0,4,0
2023-08-04 01:00:00,20.74451413573035,1,4,0
2023-08-04 02:00:00,27.04021608697867,2,4,0
2023-08-04 03:00:00,24.47352469367759,3,4,0
2023-08-04 04:00:00,25.98262085795948,4,4,0
2023-08-04 05:00:00,25.379223852803207,5,4,0
2023-08-04 06:00:00,17.482151905461414,6,4,0
2023-08-04 07:00:00,19.75804253251431,7,4,0
2023-08-04 08:00:00,18.17901479018007,8,4,0
2023-08-04 09:00:00,18.753085508163316,9,4,0
2023-08-04 10:00:00,29.049473896903173,10,4,0
2023-08-04 11:00:00,24.749786580479192,11,4,0
2023-08-04 12:00:00,29.32810122876041,12,4,0
2023-08-04 13:00:00,33.906415877041624,13,4,0
2023-08-04 14:00:00,45.2484159314513,14,4,0
2023-08-04 15:00:00,54.613752214130656,15,4,0
2023-08-04 16:00:00,41.48244114274992,16,4,0
2023-08-04 17:00:00,40.22379497984818,17,4,0
2023-08-04 18:00:00,49.375565573249666,18,4,0
2023-08-04 19:00:00,49.56737637412482,19,4,0
2023-08-04 20:00:00,46.471187757875654,20,4,0
2023-08-04 21:00:00,43.37499914162649,21,4,0
2023-08-04 22:00:00,41.49680350587284,22,4,0
2023-08-04 23:00:00,40.71983772924083,23,4,0
2023-08-05 00:00:00,40.2021544632242,0,5,1
2023-08-05 01:00:00,21.342470471870776,1,5,1
2023-08-05 02:00:00,25.655302804842687,2,5,1
2023-08-05 03:00:00,25.462442251907103,3,5,1
2023-08-05 04:00:00,17.41973842017974,4,5,1
2023-08-05 05:00:00,29.166960764500473,5,5,1
2023-08-05 06:00:00,16.822950598856316,6,5,1
2023-08-05 07:00:00,20.30464917062756,7,5,1
2023-08-05 08:00:00,24.789729427444875,8,5,1
2023-08-05 09:00:00,21.43697433819231,9,5,1
2023-08-05 10:00:00,18.26713476097791,10,5,1
2023-08-05 11:00:00,28.974441688879523,11,5,1
2023-08-05 12:00:00,40.1472027796352,12,5,1
2023-08-05 13:00:00,37.19781004261212,13,5,1
2023-08-05 14:00:00,38.26782849270511,14,5,1
2023-08-05 15:00:00,50.23496276531182,15,5,1
2023-08-05 16:00:00,46.33650657665132,16,5,1
2023-08-05 17:00:00,46.938083326084936,17,5,1
2023-08-05 18:00:00,50.747280448316545,18,5,1
2023-08-05 19:00:00,53.34263844242996,19,5,1
2023-08-05 20:00:00,59.89894871542931,20,5,1
2023-08-05 21:00:00,49.74278225608533,21,5,1
2023-08-05 22:00:00,48.29919983194172,22,5,1
2023-08-05 23:00:00,36.352454681598545,23,5,1
2023-08-06 00:00:00,29.870659470152617,0,6,1
2023-08-06 01:00:00,31.429371071557803,1,6,1
2023-08-06 02:00:00,28.03584957629798,2,6,1
2023-08-06 03:00:00,19.0008345753788,3,6,1
2023-08-06 04:00:00,21.133146293713356,4,6,1
2023-08-06 05:00:00,22.50770061425963,5,6,1
2023-08-06 06:00:00,21.8019669750904,6,6,1
2023-08-06 07:00:00,23.032551872585337,7,6,1
2023-08-06 08:00:00,23.464442593920637,8,6,1
2023-08-06 09:00:00,21.85835498585151,9,6,1
2023-08-06 10:00:00,24.930496866755785,10,6,1
2023-08-06 11:00:00,25.122957333492806,11,6,1
2023-08-06 12:00:00,43.92387519592547,12,6,1
2023-08-06 13:00:00,38.949537499634275,13,6,1
2023-08-06 14:00:00,41.375734721025744,14,6,1
2023-08-06 15:00:00,40.96264131053592,15,6,1
2023-08-06 16:00:00,62.668670568405474,16,6,1
2023-08-06 17:00:00,44.12224723322155,17,6,1
2023-08-06 18:00:00,47.85576037196963,18,6,1
2023-08-06 19:00:00,51.568071575766325,19,6,1
2023-08-06 20:00:00,50.99144588548797,20,6,1
2023-08-06 21:00:00,50.396261993876635,21,6,1
2023-08-06 22:00:00,51.53804253884631,22,6,1
2023-08-06 23:00:00,41.41307395384138,23,6,1
2023-08-07 00:00:00,29.719846000166665,0,0,0
2023-08-07 01:00:00,29.83298869785328,1,0,0
2023-08-07 02:00:00,29.039161862569426,2,0,0
2023-08-07 03:00:00,34.734528489730906,3,0,0
2023-08-07 04:00:00,15.020591551111934,4,0,0
2023-08-07 05:00:00,26.523995131790112,5,0,0
2023-08-07 06:00:00,20.899571847732084,6,0,0
2023-08-07 07:00:00,24.70026528181138,7,0,0
2023-08-07 08:00:00,21.49964536005376,8,0,0
2023-08-07 09:00:00,20.181235131570155,9,0,0
2023-08-07 10:00:00,31.25436389700666,10,0,0
2023-08-07 11:00:00,34.38986945899029,11,0,0
2023-08-07 12:00:00,39.86028482869861,12,0,0
2023-08-07 13:00:00,38.815762499644634,13,0,0
2023-08-07 14:00:00,39.50088988340075,14,0,0
2023-08-07 15:00:00,37.812666742679006,15,0,0
2023-08-07 16:00:00,52.087247397463614,16,0,0
2023-08-07 17:00:00,51.60833480655596,17,0,0
2023-08-07 18:00:00,45.17108683568021,18,0,0
2023-08-07 19:00:00,46.79601902785291,19,0,0
2023-08-07 20:00:00,45.65658699700938,20,0,0
2023-08-07 21:00:00,38.191679557886125,21,0,0
2023-08-07 22:00:00,38.411588016974335,22,0,0
2023-08-07 23:00:00,33.21313389250605,23,0,0
2023-08-08 00:00:00,32.93760494056032,0,1,0
2023-08-08 01:00:00,27.424226831814373,1,1,0
2023-08-08 02:00:00,19.364975395666256,2,1,0
2023-08-08 03:00:00,34.506349435049195,3,1,0
2023-08-08 04:00:00,28.272322598379574,4,1,0
2023-08-08 05:00:00,16.616015498064048,5,1,0
2023-08-08 06:00:00,21.36210698326805,6,1,0
2023-08-08 07:00:00,22.59843805477045,7,1,0
2023-08-08 08:00:00,27.965048217100808,8,1,0
2023-08-08 09:00:00,20.300373148901393,9,1,0
2023-08-08 10:00:00,32.96053391991213,10,1,0
2023-08-08 11:00:00,28.37818780242751,11,1,0
2023-08-08 12:00:00,28.320687979156933,12,1,0
2023-08-08 13:00:00,42.5029684731103,13,1,0
2023-08-08 14:00:00,48.95379212061214,14,1,0
2023-08-08 15:00:00,58.54614658545164,15,1,0
